Region,Country,Date,Bioenergy,Hydro,Wind,Solar
Northern Europe,Denmark,2024-01-02,19001.5,0.0,111914.6,500.6
Northern Europe,Denmark,2024-01-03,18112.3,0.0,134129.9,484.1
Northern Europe,Denmark,2024-01-04,20242.8,0.0,80657.8,732.5
Northern Europe,Denmark,2024-01-05,23954.4,0.0,77627.3,898.9
Northern Europe,Denmark,2024-01-06,21523.4,0.0,72394.6,1417.7
Northern Europe,Denmark,2024-01-07,21153.3,0.0,42962.8,1871.8
Northern Europe,Denmark,2024-01-08,19792.9,0.0,32998.3,2193.0
Northern Europe,Denmark,2024-01-09,21926.5,0.0,9435.8,1139.5
Northern Europe,Denmark,2024-01-10,16013.9,0.0,8327.2,1214.9
Northern Europe,Denmark,2024-01-11,15065.7,0.0,21196.8,2285.9
Northern Europe,Denmark,2024-01-12,14693.6,0.0,38884.7,2488.4
Northern Europe,Denmark,2024-01-13,13847.2,0.0,121383.0,1658.5
Northern Europe,Denmark,2024-01-14,13562.5,0.0,90389.9,1407.1
Northern Europe,Denmark,2024-01-15,13687.3,0.0,61102.2,1594.9
Northern Europe,Denmark,2024-01-16,14184.2,0.0,38075.1,1221.4
Northern Europe,Denmark,2024-01-17,14366.3,0.0,88119.4,1224.9
Northern Europe,Denmark,2024-01-18,14405.6,0.0,62679.0,2369.8
Northern Europe,Denmark,2024-01-19,14609.7,0.0,103359.0,1376.2
Northern Europe,Denmark,2024-01-20,13991.0,0.0,103578.9,1170.7
Northern Europe,Denmark,2024-01-21,13721.0,0.0,131909.6,635.9
Northern Europe,Denmark,2024-01-22,12992.7,0.0,144044.9,2736.6
Northern Europe,Denmark,2024-01-23,13991.6,0.0,132846.7,3353.8
Northern Europe,Denmark,2024-01-24,14664.9,0.0,144333.1,1132.9
Northern Europe,Denmark,2024-01-25,19349.7,0.0,82806.6,4079.2
Northern Europe,Denmark,2024-01-26,18878.4,0.0,121454.8,936.2
Northern Europe,Denmark,2024-01-27,18911.0,0.0,94812.5,2378.5
Northern Europe,Denmark,2024-01-28,19270.9,0.0,90089.1,5129.1
Northern Europe,Denmark,2024-01-29,20446.0,0.0,47303.8,2916.9
Northern Europe,Denmark,2024-01-30,21226.7,0.0,59906.3,1165.4
Northern Europe,Denmark,2024-01-31,18163.0,0.0,126380.9,3099.5
Northern Europe,Denmark,2024-02-01,17895.9,0.0,134264.3,4851.1
Northern Europe,Denmark,2024-02-02,19016.3,0.0,111173.5,487.3
Northern Europe,Denmark,2024-02-03,13892.7,0.0,118796.2,3146.3
Northern Europe,Denmark,2024-02-04,9550.9,0.0,118429.1,969.6
Northern Europe,Denmark,2024-02-05,16165.1,0.0,78331.2,1106.3
Northern Europe,Denmark,2024-02-06,17750.9,0.0,111739.2,940.9
Northern Europe,Denmark,2024-02-07,22774.3,0.0,72515.9,5926.400000000001
Northern Europe,Denmark,2024-02-08,24354.2,0.0,32953.1,4801.6
Northern Europe,Denmark,2024-02-09,19936.1,0.0,123679.8,948.0
Northern Europe,Denmark,2024-02-10,16814.1,0.0,129697.6,938.1
Northern Europe,Denmark,2024-02-11,15692.4,0.0,117642.4,758.0
Northern Europe,Denmark,2024-02-12,24504.4,0.0,29591.3,1672.1
Northern Europe,Denmark,2024-02-13,24284.0,0.0,60400.1,4768.3
Northern Europe,Denmark,2024-02-14,22389.4,0.0,19286.1,1821.2
Northern Europe,Denmark,2024-02-15,20931.5,0.0,36806.9,1431.7
Northern Europe,Denmark,2024-02-16,18303.6,0.0,96616.5,2232.8
Northern Europe,Denmark,2024-02-17,20400.2,0.0,48024.3,9022.7
Northern Europe,Denmark,2024-02-18,18887.0,0.0,70485.8,915.1
Northern Europe,Denmark,2024-02-19,20354.4,0.0,54676.3,3274.2
Northern Europe,Denmark,2024-02-20,18952.6,0.0,84622.3,5357.5
Northern Europe,Denmark,2024-02-21,18463.4,0.0,100173.4,7117.9
Northern Europe,Denmark,2024-02-22,18223.0,0.0,76619.8,3487.5
Northern Europe,Denmark,2024-02-23,13917.6,0.0,120013.7,6099.3
Northern Europe,Denmark,2024-02-24,18792.3,0.0,33681.5,6112.8
Northern Europe,Denmark,2024-02-25,17815.7,0.0,26136.5,3549.1
Northern Europe,Denmark,2024-02-26,18950.2,0.0,14185.2,4773.6
Northern Europe,Denmark,2024-02-27,21762.6,0.0,12645.8,3063.6
Northern Europe,Denmark,2024-02-28,20220.6,0.0,55087.1,4294.1
Northern Europe,Denmark,2024-02-29,17056.5,0.0,113243.2,3972.5
Northern Europe,Denmark,2024-03-01,19918.5,0.0,62298.5,5225.0
Northern Europe,Denmark,2024-03-02,13802.1,0.0,41001.2,5649.0
Northern Europe,Denmark,2024-03-03,13745.1,0.0,64156.6,2581.3
Northern Europe,Denmark,2024-03-04,19061.8,0.0,80217.7,8026.2
Northern Europe,Denmark,2024-03-05,18629.6,0.0,101451.4,4833.3
Northern Europe,Denmark,2024-03-06,19673.7,0.0,31752.6,3011.4
Northern Europe,Denmark,2024-03-07,19624.1,0.0,20689.1,8566.8
Northern Europe,Denmark,2024-03-08,19137.0,0.0,26258.3,13012.1
Northern Europe,Denmark,2024-03-09,17630.4,0.0,107379.8,8059.7
Northern Europe,Denmark,2024-03-10,17781.1,0.0,133378.7,3009.5
Northern Europe,Denmark,2024-03-11,20435.4,0.0,116760.7,5561.9
Northern Europe,Denmark,2024-03-12,21657.3,0.0,17503.5,2454.0
Northern Europe,Denmark,2024-03-13,20577.4,0.0,57517.9,7223.1
Northern Europe,Denmark,2024-03-14,14833.0,0.0,102656.1,3070.6
Northern Europe,Denmark,2024-03-15,13312.6,0.0,108410.0,4264.6
Northern Europe,Denmark,2024-03-16,13943.0,0.0,124618.5,11317.0
Northern Europe,Denmark,2024-03-17,16259.7,0.0,38154.0,15822.7
Northern Europe,Denmark,2024-03-18,19042.6,0.0,74607.2,9360.4
Northern Europe,Denmark,2024-03-19,20667.8,0.0,69492.9,7114.5
Northern Europe,Denmark,2024-03-20,22458.9,0.0,11200.3,9403.1
Northern Europe,Denmark,2024-03-21,18969.5,0.0,38941.7,9986.1
Northern Europe,Denmark,2024-03-22,16585.4,0.0,109806.3,8310.0
Northern Europe,Denmark,2024-03-23,15357.5,0.0,84807.0,12941.4
Northern Europe,Denmark,2024-03-24,15638.9,0.0,40884.6,7690.0
Northern Europe,Denmark,2024-03-25,21208.1,0.0,9856.7,10099.6
Northern Europe,Denmark,2024-03-26,14689.2,0.0,48306.0,15628.8
Northern Europe,Denmark,2024-03-27,13824.5,0.0,47976.5,10710.5
Northern Europe,Denmark,2024-03-28,12498.9,0.0,48602.3,4381.9
Northern Europe,Denmark,2024-03-29,10803.2,0.0,76764.5,8269.8
Northern Europe,Denmark,2024-03-30,11348.5,0.0,61048.9,7154.5
Northern Europe,Denmark,2024-03-31,10853.8,0.0,17360.9,6634.6
Northern Europe,Denmark,2024-04-01,11541.3,0.0,28400.5,5071.3
Northern Europe,Denmark,2024-04-02,10201.4,0.0,60219.6,3625.0
Northern Europe,Denmark,2024-04-03,11260.7,0.0,44312.5,10841.4
Northern Europe,Denmark,2024-04-04,12416.1,0.0,82701.3,4423.0
Northern Europe,Denmark,2024-04-05,8927.4,0.0,84667.2,4693.7
Northern Europe,Denmark,2024-04-06,7551.9,0.0,70047.59999999999,13652.3
Northern Europe,Denmark,2024-04-07,5602.8,0.0,88776.0,14327.9
Northern Europe,Denmark,2024-04-08,11959.1,0.0,37634.8,17417.0
Northern Europe,Denmark,2024-04-09,10997.0,0.0,63320.3,5935.0
Northern Europe,Denmark,2024-04-10,6684.7,0.0,125600.4,15362.2
Northern Europe,Denmark,2024-04-11,6834.4,0.0,114309.6,8259.0
Northern Europe,Denmark,2024-04-12,10015.7,0.0,93516.0,4364.4
Northern Europe,Denmark,2024-04-13,6523.0,0.0,65231.6,10112.5
Northern Europe,Denmark,2024-04-14,4463.2,0.0,107362.9,12819.0
Northern Europe,Denmark,2024-04-15,12640.5,0.0,54855.7,13351.6
Northern Europe,Denmark,2024-04-16,15566.1,0.0,52701.6,18309.2
Northern Europe,Denmark,2024-04-17,23926.2,0.0,14754.1,17477.4
Northern Europe,Denmark,2024-04-18,20795.0,0.0,18883.9,16116.6
Northern Europe,Denmark,2024-04-19,12827.6,0.0,70904.6,10164.6
Northern Europe,Denmark,2024-04-20,13641.9,0.0,24731.4,16549.3
Northern Europe,Denmark,2024-04-21,12658.2,0.0,31987.5,21709.9
Northern Europe,Denmark,2024-04-22,19953.1,0.0,20129.0,19775.3
Northern Europe,Denmark,2024-04-23,22606.4,0.0,46213.1,11169.5
Northern Europe,Denmark,2024-04-24,21007.3,0.0,30701.5,13175.4
Northern Europe,Denmark,2024-04-25,20207.8,0.0,16128.8,15619.3
Northern Europe,Denmark,2024-04-26,19877.7,0.0,41273.6,11951.9
Northern Europe,Denmark,2024-04-27,16732.7,0.0,28337.0,19817.2
Northern Europe,Denmark,2024-04-28,8317.8,0.0,69282.2,16374.4
Northern Europe,Denmark,2024-04-29,16399.8,0.0,55133.2,24926.3
Northern Europe,Denmark,2024-04-30,11035.0,0.0,84769.1,20182.9
Northern Europe,Denmark,2024-05-01,2597.3,0.0,74881.0,25521.3
Northern Europe,Denmark,2024-05-02,2517.2,0.0,106515.8,26941.1
Northern Europe,Denmark,2024-05-03,7769.9,0.0,80989.5,27236.1
Northern Europe,Denmark,2024-05-04,7956.9,0.0,7026.4,15357.9
Northern Europe,Denmark,2024-05-05,7341.1,0.0,22928.2,11033.5
Northern Europe,Denmark,2024-05-06,17536.0,0.0,22237.3,12901.2
Northern Europe,Denmark,2024-05-07,18609.1,0.0,19969.9,20424.1
Northern Europe,Denmark,2024-05-08,22662.6,0.0,9057.3,22283.2
Northern Europe,Denmark,2024-05-09,18996.1,0.0,35213.2,16489.7
Northern Europe,Denmark,2024-05-10,19853.8,0.0,25171.6,18078.2
Northern Europe,Denmark,2024-05-11,13559.5,0.0,4843.2,25560.2
Northern Europe,Denmark,2024-05-12,4826.7,0.0,22205.0,22640.7
Northern Europe,Denmark,2024-05-13,2157.8,0.0,71213.7,26665.7
Northern Europe,Denmark,2024-05-14,1921.7,0.0,73820.7,23520.0
Northern Europe,Denmark,2024-05-15,2408.8,0.0,83261.8,25494.0
Northern Europe,Denmark,2024-05-16,6757.5,0.0,111898.2,26341.5
Northern Europe,Denmark,2024-05-17,7095.1,0.0,95497.5,27830.3
Northern Europe,Denmark,2024-05-18,8240.8,0.0,35351.5,25875.7
Northern Europe,Denmark,2024-05-19,8160.6,0.0,16513.3,20888.0
Northern Europe,Denmark,2024-05-20,8521.4,0.0,27955.0,25634.0
Northern Europe,Denmark,2024-05-21,7933.3,0.0,74087.6,26820.0
Northern Europe,Denmark,2024-05-22,7467.3,0.0,91903.3,21287.1
Northern Europe,Denmark,2024-05-23,9613.6,0.0,25790.4,8667.8
Northern Europe,Denmark,2024-05-24,15409.7,0.0,7190.4,21617.5
Northern Europe,Denmark,2024-05-25,14019.3,0.0,12382.2,17981.9
Northern Europe,Denmark,2024-05-26,11952.8,0.0,16845.1,14471.7
Northern Europe,Denmark,2024-05-27,13885.1,0.0,26789.4,20265.3
Northern Europe,Denmark,2024-05-28,15219.1,0.0,20109.5,10752.7
Northern Europe,Denmark,2024-05-29,12359.3,0.0,62415.7,10431.5
Northern Europe,Denmark,2024-05-30,14855.1,0.0,17756.5,20046.5
Northern Europe,Denmark,2024-05-31,14220.7,0.0,30630.3,13912.1
Northern Europe,Denmark,2024-06-01,7261.8,0.0,26060.9,26244.1
Northern Europe,Denmark,2024-06-02,2387.5,0.0,48172.3,21208.7
Northern Europe,Denmark,2024-06-03,2169.8,0.0,72691.8,14476.6
Northern Europe,Denmark,2024-06-04,2666.5,0.0,42581.9,16101.1
Northern Europe,Denmark,2024-06-05,5203.6,0.0,83061.7,20184.6
Northern Europe,Denmark,2024-06-06,7199.8,0.0,44136.5,20699.1
Northern Europe,Denmark,2024-06-07,6691.3,0.0,42291.8,21238.9
Northern Europe,Denmark,2024-06-08,4985.5,0.0,56667.8,9386.5
Northern Europe,Denmark,2024-06-09,2614.2000000000003,0.0,83294.0,15022.6
Northern Europe,Denmark,2024-06-10,5442.7,0.0,83138.5,20739.3
Northern Europe,Denmark,2024-06-11,8844.7,0.0,56175.8,13653.2
Northern Europe,Denmark,2024-06-12,11394.5,0.0,77340.40000000001,20012.8
Northern Europe,Denmark,2024-06-13,10621.7,0.0,49983.3,19230.6
Northern Europe,Denmark,2024-06-14,6500.3,0.0,46254.8,14532.2
Northern Europe,Denmark,2024-06-15,3281.3,0.0,71634.2,8151.8
Northern Europe,Denmark,2024-06-16,3741.5,0.0,45753.5,14607.9
Northern Europe,Denmark,2024-06-17,2932.8,0.0,24564.1,20791.4
Northern Europe,Denmark,2024-06-18,2653.7,0.0,33748.4,20804.5
Northern Europe,Denmark,2024-06-19,2534.1,0.0,69719.8,19137.1
Northern Europe,Denmark,2024-06-20,2330.9,0.0,36503.6,25922.1
Northern Europe,Denmark,2024-06-21,2578.5,0.0,13686.5,20340.3
Northern Europe,Denmark,2024-06-22,2148.1,0.0,41531.3,8504.1
Northern Europe,Denmark,2024-06-23,5519.6,0.0,33157.9,20063.3
Northern Europe,Denmark,2024-06-24,10303.7,0.0,12173.2,27089.6
Northern Europe,Denmark,2024-06-25,10971.1,0.0,4155.1,27405.4
Northern Europe,Denmark,2024-06-26,6520.8,0.0,10930.5,27780.6
Northern Europe,Denmark,2024-06-27,6884.6,0.0,34409.7,22524.3
Northern Europe,Denmark,2024-06-28,4826.4,0.0,54037.7,18183.5
Northern Europe,Denmark,2024-06-29,6337.7,0.0,29504.2,20078.5
Northern Europe,Denmark,2024-06-30,5683.6,0.0,27549.8,9120.7
Northern Europe,Denmark,2024-07-01,7687.5,0.0,38688.7,19481.9
Northern Europe,Denmark,2024-07-02,7377.0,0.0,80045.3,12329.3
Northern Europe,Denmark,2024-07-03,6767.400000000001,0.0,64126.7,17971.1
Northern Europe,Denmark,2024-07-04,3278.5,0.0,83575.40000000001,13350.2
Northern Europe,Denmark,2024-07-05,2389.1,0.0,100786.5,17904.8
Northern Europe,Denmark,2024-07-06,2388.3,0.0,53324.9,10666.2
Northern Europe,Denmark,2024-07-07,3096.5,0.0,55727.6,14352.5
Northern Europe,Denmark,2024-07-08,6740.2,0.0,16884.3,20761.1
Northern Europe,Denmark,2024-07-09,6701.5,0.0,35854.7,16036.8
Northern Europe,Denmark,2024-07-10,6536.9,0.0,53851.4,15592.0
Northern Europe,Denmark,2024-07-11,6685.3,0.0,15022.8,18772.5
Northern Europe,Denmark,2024-07-12,6163.3,0.0,26004.2,18523.5
Northern Europe,Denmark,2024-07-13,2477.2,0.0,57856.0,5856.8
Northern Europe,Denmark,2024-07-14,2792.8,0.0,36938.3,13014.8
Northern Europe,Denmark,2024-07-15,4179.0,0.0,48817.7,16379.1
Northern Europe,Denmark,2024-07-16,2922.2,0.0,25504.4,8285.9
Northern Europe,Denmark,2024-07-17,2907.3,0.0,41886.2,16252.0
Northern Europe,Denmark,2024-07-18,4278.8,0.0,44661.2,16321.9
Northern Europe,Denmark,2024-07-19,7068.4,0.0,7283.9,22418.3
Northern Europe,Denmark,2024-07-20,6560.5,0.0,10409.9,21354.6
Northern Europe,Denmark,2024-07-21,6297.5,0.0,27804.5,18046.0
Northern Europe,Denmark,2024-07-22,5876.9,0.0,43173.9,11798.7
Northern Europe,Denmark,2024-07-23,7312.2,0.0,16845.0,11526.0
Northern Europe,Denmark,2024-07-24,6002.0,0.0,58600.0,17812.5
Northern Europe,Denmark,2024-07-25,7029.0,0.0,26092.0,15559.5
Northern Europe,Denmark,2024-07-26,8514.8,0.0,36161.6,7385.7
Northern Europe,Denmark,2024-07-27,8270.7,0.0,14571.8,19754.1
Northern Europe,Denmark,2024-07-28,3598.7,0.0,50079.2,15420.5
Northern Europe,Denmark,2024-07-29,4447.1,0.0,29385.8,18509.4
Northern Europe,Denmark,2024-07-30,7171.1,0.0,4897.7,21100.3
Northern Europe,Denmark,2024-07-31,7079.1,0.0,28318.2,20340.0
Northern Europe,Denmark,2024-08-01,7789.3,0.0,16820.2,19590.0
Northern Europe,Denmark,2024-08-02,7663.5,0.0,10063.7,12976.1
Northern Europe,Denmark,2024-08-03,6817.2,0.0,8999.2,14400.4
Northern Europe,Denmark,2024-08-04,6445.9,0.0,35963.7,11706.1
Northern Europe,Denmark,2024-08-05,7135.2,0.0,15926.2,20583.5
Northern Europe,Denmark,2024-08-06,6838.4,0.0,16605.2,22450.2
Northern Europe,Denmark,2024-08-07,7937.900000000001,0.0,24331.2,15404.0
Northern Europe,Denmark,2024-08-08,7394.400000000001,0.0,29810.6,17762.3
Northern Europe,Denmark,2024-08-09,3614.1,0.0,90154.0,8697.4
Northern Europe,Denmark,2024-08-10,2129.2,0.0,83558.9,14416.4
Northern Europe,Denmark,2024-08-11,2802.2,0.0,62344.1,14754.9
Northern Europe,Denmark,2024-08-12,6274.6,0.0,13625.4,26006.9
Northern Europe,Denmark,2024-08-13,6802.1,0.0,64310.3,17490.6
Northern Europe,Denmark,2024-08-14,7310.5,0.0,30165.9,13284.2
Northern Europe,Denmark,2024-08-15,6999.5,0.0,31209.7,17851.6
Northern Europe,Denmark,2024-08-16,6908.0,0.0,25743.3,13024.4
Northern Europe,Denmark,2024-08-17,7402.5,0.0,16239.7,20086.9
Northern Europe,Denmark,2024-08-18,7712.3,0.0,20267.9,13977.4
Northern Europe,Denmark,2024-08-19,7809.8,0.0,17089.5,20359.1
Northern Europe,Denmark,2024-08-20,7366.8,0.0,55017.9,16469.600000000002
Northern Europe,Denmark,2024-08-21,5023.6,0.0,51643.3,13867.7
Northern Europe,Denmark,2024-08-22,4711.5,0.0,73308.2,4849.5
Northern Europe,Denmark,2024-08-23,3640.9,0.0,87615.7,6653.5
Northern Europe,Denmark,2024-08-24,2095.6,0.0,38971.5,8366.2
Northern Europe,Denmark,2024-08-25,1990.0,0.0,50251.2,11964.1
Northern Europe,Denmark,2024-08-26,3189.3,0.0,72545.9,16599.5
Northern Europe,Denmark,2024-08-27,7351.7,0.0,33770.7,19568.8
Northern Europe,Denmark,2024-08-28,5105.7,0.0,46842.2,23060.4
Northern Europe,Denmark,2024-08-29,9326.8,0.0,39653.3,19615.2
Northern Europe,Denmark,2024-08-30,9721.2,0.0,28981.6,16995.5
Northern Europe,Denmark,2024-08-31,8252.9,0.0,15620.8,20644.7
Northern Europe,Denmark,2024-09-01,8077.3,0.0,14214.2,13568.7
Northern Europe,Denmark,2024-09-02,8463.7,0.0,37466.4,16866.3
Northern Europe,Denmark,2024-09-03,9575.8,0.0,43619.6,13427.9
Northern Europe,Denmark,2024-09-04,10882.5,0.0,23247.1,10292.4
Northern Europe,Denmark,2024-09-05,7642.2,0.0,67438.6,18073.0
Northern Europe,Denmark,2024-09-06,8431.6,0.0,84544.8,19753.7
Northern Europe,Denmark,2024-09-07,12176.1,0.0,36804.3,17907.2
Northern Europe,Denmark,2024-09-08,12095.9,0.0,28203.6,15935.4
Northern Europe,Denmark,2024-09-09,10948.7,0.0,36822.4,5916.7
Northern Europe,Denmark,2024-09-10,6907.8,0.0,87264.1,9170.1
Northern Europe,Denmark,2024-09-11,11778.2,0.0,48427.3,8381.9
Northern Europe,Denmark,2024-09-12,15761.4,0.0,24964.1,11319.3
Northern Europe,Denmark,2024-09-13,14026.5,0.0,49611.9,11372.5
Northern Europe,Denmark,2024-09-14,10151.0,0.0,34391.5,11665.6
Northern Europe,Denmark,2024-09-15,7854.2,0.0,11462.2,7756.8
Northern Europe,Denmark,2024-09-16,19336.2,0.0,13878.0,9064.0
Northern Europe,Denmark,2024-09-17,19212.1,0.0,10750.6,17701.8
Northern Europe,Denmark,2024-09-18,12388.0,0.0,11453.0,17762.7
Northern Europe,Denmark,2024-09-19,11379.3,0.0,23889.7,18459.6
Northern Europe,Denmark,2024-09-20,11873.0,0.0,22856.0,16644.4
Northern Europe,Denmark,2024-09-21,12694.9,0.0,13737.7,20439.8
Northern Europe,Denmark,2024-09-22,13141.8,0.0,13647.7,19704.3
Northern Europe,Denmark,2024-09-23,17133.0,0.0,7831.4,15114.9
Northern Europe,Denmark,2024-09-24,12510.9,0.0,24918.5,6681.1
Northern Europe,Denmark,2024-09-25,8510.0,0.0,81431.7,9848.5
Northern Europe,Denmark,2024-09-26,11257.1,0.0,57827.1,3875.1
Northern Europe,Denmark,2024-09-27,9564.8,0.0,50668.6,4290.9
Northern Europe,Denmark,2024-09-28,5876.4,0.0,98986.5,12703.5
Northern Europe,Denmark,2024-09-29,11879.1,0.0,37644.0,12480.1
Northern Europe,Denmark,2024-09-30,10022.7,0.0,92122.2,14996.4
Northern Europe,Denmark,2024-10-01,11120.9,0.0,118547.6,6688.4
Northern Europe,Denmark,2024-10-02,13766.1,0.0,72079.2,16742.1
Northern Europe,Denmark,2024-10-03,14671.6,0.0,31119.9,18133.2
Northern Europe,Denmark,2024-10-04,18543.5,0.0,6068.599999999999,13718.7
Northern Europe,Denmark,2024-10-05,16615.1,0.0,7125.5,12951.6
Northern Europe,Denmark,2024-10-06,13986.1,0.0,31256.3,12905.9
Northern Europe,Denmark,2024-10-07,13776.4,0.0,70101.4,3017.5
Northern Europe,Denmark,2024-10-08,16266.3,0.0,47836.8,2133.4
Northern Europe,Denmark,2024-10-09,11932.3,0.0,30756.6,6126.6
Northern Europe,Denmark,2024-10-10,8340.9,0.0,83499.0,5272.6
Northern Europe,Denmark,2024-10-11,9973.0,0.0,96596.6,9839.6
Northern Europe,Denmark,2024-10-12,14128.6,0.0,75568.4,8435.0
Northern Europe,Denmark,2024-10-13,5089.8,0.0,57084.6,7098.7
Northern Europe,Denmark,2024-10-14,17057.0,0.0,58527.9,8446.2
Northern Europe,Denmark,2024-10-15,21874.8,0.0,18242.6,14746.1
Northern Europe,Denmark,2024-10-16,11769.3,0.0,113393.9,11657.6
Northern Europe,Denmark,2024-10-17,11250.9,0.0,87324.0,8262.8
Northern Europe,Denmark,2024-10-18,21601.7,0.0,12674.1,3704.9
Northern Europe,Denmark,2024-10-19,10446.2,0.0,30154.1,4041.4
Northern Europe,Denmark,2024-10-20,4988.0,0.0,77004.3,4390.3
Northern Europe,Denmark,2024-10-21,8475.8,0.0,92042.0,4009.9
Northern Europe,Denmark,2024-10-22,13371.5,0.0,67617.0,8217.9
Northern Europe,Denmark,2024-10-23,17025.9,0.0,60494.9,7724.6
Northern Europe,Denmark,2024-10-24,22647.2,0.0,44295.2,6179.5
Northern Europe,Denmark,2024-10-25,19637.2,0.0,21092.1,4463.2
Northern Europe,Denmark,2024-10-26,12267.9,0.0,16787.1,6993.5
Northern Europe,Denmark,2024-10-27,9295.5,0.0,70638.0,4998.0
Northern Europe,Denmark,2024-10-28,15690.6,0.0,38828.3,2243.1
Northern Europe,Denmark,2024-10-29,21894.8,0.0,19621.1,2743.9
Northern Europe,Denmark,2024-10-30,17533.4,0.0,92621.3,6980.4
Northern Europe,Denmark,2024-10-31,10152.7,0.0,118717.5,1661.1
Northern Europe,Denmark,2024-11-01,3012.8,0.0,124711.8,1998.9
Northern Europe,Denmark,2024-11-02,13574.3,0.0,26559.7,7784.9
Northern Europe,Denmark,2024-11-03,13898.4,0.0,92342.0,3063.5
Northern Europe,Denmark,2024-11-04,23663.4,0.0,8324.4,2360.4
Northern Europe,Denmark,2024-11-05,27876.3,0.0,2357.9,1691.9
Northern Europe,Denmark,2024-11-06,30721.6,0.0,3377.0,1210.7
Northern Europe,Denmark,2024-11-07,30412.8,0.0,4228.2,1346.2
Northern Europe,Denmark,2024-11-08,23185.6,0.0,18251.2,1320.6
Northern Europe,Denmark,2024-11-09,24861.8,0.0,20440.2,678.4
Northern Europe,Denmark,2024-11-10,25929.8,0.0,9532.6,1039.2
Northern Europe,Denmark,2024-11-11,25667.9,0.0,11379.1,1401.0
Northern Europe,Denmark,2024-11-12,30194.3,0.0,4890.2,5609.400000000001
Northern Europe,Denmark,2024-11-13,29613.3,0.0,50749.2,1969.2
Northern Europe,Denmark,2024-11-14,22533.6,0.0,65542.7,4913.4
Northern Europe,Denmark,2024-11-15,23241.6,0.0,93560.4,1348.8
Northern Europe,Denmark,2024-11-16,9164.9,0.0,116235.1,1856.3
Northern Europe,Denmark,2024-11-17,8564.4,0.0,115284.7,3169.0
Northern Europe,Denmark,2024-11-18,15031.3,0.0,86626.2,4251.9
Northern Europe,Denmark,2024-11-19,21029.2,0.0,18598.4,2276.7
Northern Europe,Denmark,2024-11-20,23443.1,0.0,28795.0,3537.4
Northern Europe,Denmark,2024-11-21,21557.8,0.0,21748.0,1451.9
Northern Europe,Denmark,2024-11-22,22894.4,0.0,39635.5,822.4
Northern Europe,Denmark,2024-11-23,21027.0,0.0,82982.7,2306.6
Northern Europe,Denmark,2024-11-24,11223.3,0.0,124952.3,1112.2
Northern Europe,Denmark,2024-11-25,8923.4,0.0,115356.2,878.9
Northern Europe,Denmark,2024-11-26,11904.2,0.0,115558.4,2927.8
Northern Europe,Denmark,2024-11-27,19169.7,0.0,49274.5,2184.2
Northern Europe,Denmark,2024-11-28,19834.2,0.0,73701.8,1369.2
Northern Europe,Denmark,2024-11-29,24669.2,0.0,47477.9,1807.6
Northern Europe,Denmark,2024-11-30,21020.3,0.0,88704.9,2727.3
Northern Europe,Denmark,2024-12-01,21885.5,0.0,60445.1,1611.1
Northern Europe,Denmark,2024-12-02,23787.6,0.0,79599.1,528.6
Northern Europe,Denmark,2024-12-03,26001.1,0.0,73360.8,1726.9
Northern Europe,Denmark,2024-12-04,28298.5,0.0,43322.4,1117.1
Northern Europe,Denmark,2024-12-05,22886.4,0.0,98565.5,1547.9
Northern Europe,Denmark,2024-12-06,20226.9,0.0,54273.6,792.6
Northern Europe,Denmark,2024-12-07,19121.3,0.0,70004.8,673.0
Northern Europe,Denmark,2024-12-08,18209.8,0.0,90235.5,844.6
Northern Europe,Denmark,2024-12-09,18733.5,0.0,105165.1,1175.2
Northern Europe,Denmark,2024-12-10,20777.0,0.0,19145.2,914.1
Northern Europe,Denmark,2024-12-11,33371.9,0.0,13536.0,946.4
Northern Europe,Denmark,2024-12-12,31893.1,0.0,2473.7,622.1
Northern Europe,Denmark,2024-12-13,24963.7,0.0,28598.5,812.6
Northern Europe,Denmark,2024-12-14,19953.2,0.0,79003.7,878.5
Northern Europe,Denmark,2024-12-15,15349.8,0.0,107853.8,634.5
Northern Europe,Denmark,2024-12-16,9548.8,0.0,126227.5,921.7
Northern Europe,Denmark,2024-12-17,17814.8,0.0,86602.9,1188.4
Northern Europe,Denmark,2024-12-18,14808.4,0.0,126903.4,249.3
Northern Europe,Denmark,2024-12-19,13725.8,0.0,87110.6,1058.5
