time,temperature_2m_max,precipitation_sum,shortwave_radiation_sum,wind_speed_10m_mean,soil_moisture_28_to_100cm_mean,latitude,longitude
2018-12-20,3.7,4.5,0.82,9.1,0.085,52.0,16.0
2018-12-21,10.1,9.6,1.66,17.3,0.086,52.0,16.0
2018-12-22,9.6,1.4,1.2,22.4,0.088,52.0,16.0
2018-12-23,6.9,2.8,1.27,14.1,0.091,52.0,16.0
2018-12-24,5.2,1.7,0.95,17.1,0.094,52.0,16.0
2018-12-25,4.6,3.2,0.56,20.5,0.098,52.0,16.0
2018-12-26,6.1,1.3,0.76,19.5,0.101,52.0,16.0
2018-12-27,6.5,0.5,1.0,18.1,0.103,52.0,16.0
2018-12-28,6.7,1.0,1.01,16.7,0.106,52.0,16.0
2018-12-29,5.7,1.4,0.49,15.7,0.108,52.0,16.0
2018-12-30,6.7,5.9,0.65,20.3,0.11,52.0,16.0
2018-12-31,5.1,0.0,1.93,10.8,0.112,52.0,16.0
2019-01-01,7.2,2.4,0.61,27.2,0.115,52.0,16.0
2019-01-02,3.2,2.4,2.2,25.2,0.119,52.0,16.0
2019-01-03,1.1,1.2,2.96,17.0,0.124,52.0,16.0
2019-01-04,2.2,3.8,0.6,16.4,0.127,52.0,16.0
2019-01-05,5.4,2.5,1.27,18.3,0.128,52.0,16.0
2019-01-06,1.9,0.4,1.44,11.8,0.129,52.0,16.0
2019-01-07,3.9,0.0,1.86,9.5,0.131,52.0,16.0
2019-01-08,5.5,9.8,1.19,23.2,0.133,52.0,16.0
2019-01-09,2.3,6.1,0.56,16.7,0.136,52.0,16.0
2019-01-10,1.8,1.0,2.92,13.7,0.139,52.0,16.0
2019-01-11,4.0,1.3,1.22,16.1,0.143,52.0,16.0
2019-01-12,4.8,3.4,1.12,19.5,0.143,52.0,16.0
2019-01-13,6.4,8.2,0.83,23.3,0.144,52.0,16.0
2019-01-14,5.0,1.0,3.81,29.7,0.146,52.0,16.0
2019-01-15,6.0,4.6,0.94,27.5,0.149,52.0,16.0
2019-01-16,6.3,2.8,0.89,20.9,0.152,52.0,16.0
2019-01-17,7.2,0.1,2.73,20.8,0.156,52.0,16.0
2019-01-18,2.7,1.4,3.67,17.4,0.159,52.0,16.0
2019-01-19,1.5,0.0,4.37,7.2,0.162,52.0,16.0
2019-01-20,0.2,0.0,5.13,5.7,0.164,52.0,16.0
2019-01-21,-3.0,0.0,2.92,6.7,0.165,52.0,16.0
2019-01-22,-0.6,0.1,5.26,7.8,0.166,52.0,16.0
2019-01-23,-3.0,0.0,3.66,14.7,0.168,52.0,16.0
2019-01-24,-3.3,0.0,2.64,12.5,0.169,52.0,16.0
2019-01-25,-3.0,0.4,2.54,8.8,0.173,52.0,16.0
2019-01-26,1.3,2.3,1.4,9.8,0.171,52.0,16.0
2019-01-27,4.7,0.9,1.72,13.4,0.172,52.0,16.0
2019-01-28,5.1,0.1,3.4,12.0,0.173,52.0,16.0
2019-01-29,2.2,1.2,2.86,13.4,0.174,52.0,16.0
2019-01-30,3.1,0.0,5.09,13.7,0.175,52.0,16.0
2019-01-31,2.4,0.0,5.7,7.9,0.176,52.0,16.0
2019-02-01,4.4,0.2,4.47,14.0,0.177,52.0,16.0
2019-02-02,7.1,1.9,1.99,10.4,0.178,52.0,16.0
2019-02-03,1.6,5.6,1.14,12.6,0.18,52.0,16.0
2019-02-04,2.4,0.8,4.02,12.9,0.181,52.0,16.0
2019-02-05,1.1,0.1,2.37,13.3,0.182,52.0,16.0
2019-02-06,4.6,0.0,5.98,12.1,0.182,52.0,16.0
2019-02-07,4.2,0.6,5.69,10.7,0.181,52.0,16.0
2019-02-08,7.6,0.0,7.46,17.0,0.181,52.0,16.0
2019-02-09,9.7,0.8,3.28,20.3,0.181,52.0,16.0
2019-02-10,9.3,1.0,2.97,20.5,0.181,52.0,16.0
2019-02-11,7.6,2.4,3.11,25.7,0.181,52.0,16.0
2019-02-12,5.1,0.2,6.18,20.2,0.182,52.0,16.0
2019-02-13,7.3,1.8,2.07,21.1,0.183,52.0,16.0
2019-02-14,8.4,0.2,2.97,11.9,0.183,52.0,16.0
2019-02-15,10.0,0.0,8.82,8.8,0.183,52.0,16.0
2019-02-16,13.2,0.0,9.16,10.8,0.183,52.0,16.0
2019-02-17,12.1,0.0,9.04,7.8,0.181,52.0,16.0
2019-02-18,13.9,0.0,9.48,7.8,0.179,52.0,16.0
2019-02-19,11.4,0.2,8.05,16.6,0.178,52.0,16.0
2019-02-20,9.4,0.2,4.35,17.0,0.178,52.0,16.0
2019-02-21,7.6,5.2,2.33,16.1,0.177,52.0,16.0
2019-02-22,7.9,1.5,10.0,15.2,0.178,52.0,16.0
2019-02-23,1.7,0.0,7.05,5.9,0.178,52.0,16.0
2019-02-24,8.2,0.0,7.51,9.2,0.178,52.0,16.0
2019-02-25,11.6,0.0,10.2,13.7,0.174,52.0,16.0
2019-02-26,10.3,0.0,6.93,13.2,0.174,52.0,16.0
2019-02-27,13.3,0.0,9.74,11.2,0.174,52.0,16.0
2019-02-28,12.5,0.0,10.86,18.0,0.172,52.0,16.0
2019-03-01,6.7,0.0,4.62,7.6,0.173,52.0,16.0
2019-03-02,5.0,0.5,3.41,8.8,0.172,52.0,16.0
2019-03-03,12.6,2.5,4.2,19.8,0.172,52.0,16.0
2019-03-04,15.7,0.2,6.93,25.4,0.172,52.0,16.0
2019-03-05,8.9,0.6,8.81,26.6,0.172,52.0,16.0
2019-03-06,11.1,0.0,11.8,15.5,0.172,52.0,16.0
2019-03-07,16.3,0.5,7.8,17.5,0.171,52.0,16.0
2019-03-08,11.5,0.2,7.59,26.2,0.169,52.0,16.0
2019-03-09,11.0,9.1,5.62,25.7,0.169,52.0,16.0
2019-03-10,8.7,14.1,5.59,18.3,0.169,52.0,16.0
2019-03-11,5.9,5.2,7.36,20.0,0.17,52.0,16.0
2019-03-12,7.0,0.7,6.84,16.9,0.172,52.0,16.0
2019-03-13,9.6,1.5,10.14,22.1,0.175,52.0,16.0
2019-03-14,8.5,3.5,8.2,22.4,0.175,52.0,16.0
2019-03-15,9.3,5.1,7.48,25.1,0.176,52.0,16.0
2019-03-16,9.4,3.5,7.05,24.1,0.178,52.0,16.0
2019-03-17,15.7,0.4,12.98,19.1,0.179,52.0,16.0
2019-03-18,8.4,0.0,9.86,22.5,0.179,52.0,16.0
2019-03-19,7.7,0.8,7.95,13.7,0.181,52.0,16.0
2019-03-20,10.6,0.0,15.08,10.3,0.181,52.0,16.0
2019-03-21,12.9,0.0,8.84,11.8,0.179,52.0,16.0
2019-03-22,14.0,0.0,8.73,7.7,0.18,52.0,16.0
2019-03-23,19.3,0.0,15.73,11.7,0.179,52.0,16.0
2019-03-24,11.2,0.0,14.62,6.6,0.178,52.0,16.0
2019-03-25,6.6,2.9,7.56,14.3,0.176,52.0,16.0
2019-03-26,7.0,2.2,7.84,19.2,0.176,52.0,16.0
2019-03-27,9.6,0.2,9.81,12.8,0.176,52.0,16.0
2019-03-28,12.0,0.8,8.19,10.9,0.176,52.0,16.0
2019-03-29,11.7,0.0,7.64,7.9,0.173,52.0,16.0
2019-03-30,16.8,0.0,17.65,8.0,0.172,52.0,16.0
2019-03-31,13.3,0.0,15.53,14.0,0.166,52.0,16.0
2019-04-01,10.1,0.0,18.84,12.8,0.164,52.0,16.0
2019-04-02,14.5,0.0,18.25,20.2,0.16,52.0,16.0
2019-04-03,19.0,0.0,17.63,18.9,0.153,52.0,16.0
2019-04-04,20.0,0.0,17.19,22.3,0.146,52.0,16.0
2019-04-05,20.9,0.1,17.68,15.7,0.139,52.0,16.0
2019-04-06,19.7,0.0,19.23,14.3,0.13,52.0,16.0
2019-04-07,18.6,0.1,17.23,6.1,0.123,52.0,16.0
2019-04-08,19.4,0.0,12.16,8.5,0.114,52.0,16.0
2019-04-09,11.6,0.3,13.83,14.0,0.108,52.0,16.0
2019-04-10,9.4,0.0,17.19,13.4,0.111,52.0,16.0
2019-04-11,6.1,0.0,10.75,12.4,0.111,52.0,16.0
2019-04-12,6.0,0.0,7.67,11.8,0.111,52.0,16.0
2019-04-13,8.2,4.3,8.41,12.3,0.112,52.0,16.0
2019-04-14,13.8,1.9,14.86,16.3,0.111,52.0,16.0
2019-04-15,12.9,0.0,21.69,11.7,0.109,52.0,16.0
2019-04-16,15.1,0.0,21.97,13.3,0.104,52.0,16.0
2019-04-17,19.0,0.0,21.56,10.4,0.096,52.0,16.0
2019-04-18,20.7,0.0,22.09,11.3,0.086,52.0,16.0
2019-04-19,22.3,0.0,22.45,8.9,0.077,52.0,16.0
2019-04-20,21.4,0.0,20.8,9.4,0.067,52.0,16.0
2019-04-21,21.0,0.0,22.64,6.6,0.06,52.0,16.0
2019-04-22,18.1,0.0,20.57,21.4,0.051,52.0,16.0
2019-04-23,20.3,0.9,19.77,27.7,0.056,52.0,16.0
2019-04-24,21.8,0.0,16.87,22.1,0.055,52.0,16.0
2019-04-25,26.7,0.0,20.85,9.7,0.057,52.0,16.0
2019-04-26,28.4,0.0,19.69,13.3,0.046,52.0,16.0
2019-04-27,15.8,4.1,7.91,15.2,0.046,52.0,16.0
2019-04-28,15.3,4.0,11.53,16.1,0.051,52.0,16.0
2019-04-29,20.2,5.5,10.46,16.6,0.056,52.0,16.0
2019-04-30,20.2,0.0,23.12,14.9,0.057,52.0,16.0
2019-05-01,18.6,2.3,16.41,14.7,0.052,52.0,16.0
2019-05-02,17.2,0.0,18.78,21.5,0.052,52.0,16.0
2019-05-03,13.2,0.2,17.48,18.2,0.056,52.0,16.0
2019-05-04,8.8,7.9,5.25,9.6,0.058,52.0,16.0
2019-05-05,12.0,0.0,17.91,10.5,0.06,52.0,16.0
2019-05-06,12.9,0.3,18.46,13.0,0.06,52.0,16.0
2019-05-07,13.6,0.0,16.85,11.1,0.06,52.0,16.0
2019-05-08,16.6,0.3,15.94,16.7,0.052,52.0,16.0
2019-05-09,14.5,6.5,8.58,10.4,0.051,52.0,16.0
2019-05-10,17.7,6.4,19.52,11.0,0.049,52.0,16.0
2019-05-11,17.2,2.2,14.91,7.5,0.047,52.0,16.0
2019-05-12,15.0,8.7,9.53,17.5,0.046,52.0,16.0
2019-05-13,14.1,0.5,20.33,14.0,0.046,52.0,16.0
2019-05-14,12.7,1.9,10.9,16.0,0.045,52.0,16.0
2019-05-15,10.0,10.3,4.74,16.3,0.045,52.0,16.0
2019-05-16,15.3,4.7,9.46,6.5,0.046,52.0,16.0
2019-05-17,17.9,0.0,14.31,7.0,0.047,52.0,16.0
2019-05-18,22.6,0.1,25.52,11.1,0.047,52.0,16.0
2019-05-19,24.6,0.3,22.18,9.8,0.046,52.0,16.0
2019-05-20,21.2,4.7,14.16,12.1,0.041,52.0,16.0
2019-05-21,22.8,2.1,17.5,8.4,0.038,52.0,16.0
2019-05-22,16.5,14.6,8.43,20.1,0.038,52.0,16.0
2019-05-23,18.2,7.2,13.79,15.4,0.04,52.0,16.0
2019-05-24,20.9,0.0,24.66,6.1,0.042,52.0,16.0
2019-05-25,20.7,0.0,25.6,12.7,0.05,52.0,16.0
2019-05-26,21.2,0.0,23.04,14.6,0.052,52.0,16.0
2019-05-27,23.4,0.0,19.36,13.2,0.051,52.0,16.0
2019-05-28,15.4,11.3,5.26,10.8,0.049,52.0,16.0
2019-05-29,16.0,0.0,20.9,13.2,0.051,52.0,16.0
2019-05-30,19.2,0.0,28.63,6.0,0.051,52.0,16.0
2019-05-31,22.8,0.3,19.0,10.2,0.049,52.0,16.0
2019-06-01,25.0,0.2,21.3,5.8,0.049,52.0,16.0
2019-06-02,28.2,0.0,24.71,6.0,0.045,52.0,16.0
2019-06-03,30.3,0.0,27.93,12.7,0.043,52.0,16.0
2019-06-04,30.0,0.0,23.45,8.4,0.041,52.0,16.0
2019-06-05,30.6,0.0,24.59,13.8,0.045,52.0,16.0
2019-06-06,29.7,2.2,23.37,14.4,0.046,52.0,16.0
2019-06-07,23.2,5.1,14.51,8.6,0.046,52.0,16.0
2019-06-08,22.1,0.7,18.28,14.2,0.049,52.0,16.0
2019-06-09,26.2,0.0,28.82,8.3,0.049,52.0,16.0
2019-06-10,30.4,7.9,20.82,13.5,0.048,52.0,16.0
2019-06-11,33.2,1.4,23.03,12.2,0.048,52.0,16.0
2019-06-12,34.0,0.5,24.72,19.1,0.05,52.0,16.0
2019-06-13,24.2,7.6,13.68,8.3,0.052,52.0,16.0
2019-06-14,30.2,0.0,27.39,10.8,0.048,52.0,16.0
2019-06-15,34.6,0.0,23.4,18.0,0.05,52.0,16.0
2019-06-16,25.8,0.0,22.97,13.3,0.056,52.0,16.0
2019-06-17,26.6,0.0,22.82,7.9,0.059,52.0,16.0
2019-06-18,29.0,0.0,27.98,12.3,0.059,52.0,16.0
2019-06-19,31.9,0.0,24.95,9.2,0.059,52.0,16.0
2019-06-20,32.2,0.5,24.5,10.7,0.062,52.0,16.0
2019-06-21,26.4,0.4,20.33,11.0,0.065,52.0,16.0
2019-06-22,25.8,0.0,25.5,13.0,0.066,52.0,16.0
2019-06-23,26.5,0.0,26.65,13.3,0.067,52.0,16.0
2019-06-24,29.1,0.0,29.08,9.4,0.066,52.0,16.0
2019-06-25,32.7,0.0,25.1,12.0,0.067,52.0,16.0
2019-06-26,37.1,0.0,25.71,14.5,0.065,52.0,16.0
2019-06-27,26.6,0.0,28.86,18.3,0.065,52.0,16.0
2019-06-28,26.0,0.2,17.98,11.3,0.065,52.0,16.0
2019-06-29,30.2,0.0,28.54,9.3,0.065,52.0,16.0
2019-06-30,36.9,0.0,28.98,14.0,0.065,52.0,16.0
2019-07-01,27.1,7.3,19.46,12.9,0.065,52.0,16.0
2019-07-02,22.8,0.0,20.51,18.2,0.065,52.0,16.0
2019-07-03,19.4,0.0,18.48,14.1,0.064,52.0,16.0
2019-07-04,22.1,0.0,24.99,14.4,0.065,52.0,16.0
2019-07-05,20.6,0.4,11.02,16.4,0.065,52.0,16.0
2019-07-06,24.5,4.1,14.21,10.8,0.065,52.0,16.0
2019-07-07,19.8,2.5,18.26,19.2,0.065,52.0,16.0
2019-07-08,17.4,0.3,15.8,18.6,0.064,52.0,16.0
2019-07-09,20.0,0.6,19.3,16.3,0.064,52.0,16.0
2019-07-10,19.9,2.2,15.64,17.2,0.065,52.0,16.0
2019-07-11,23.3,0.3,19.48,9.0,0.065,52.0,16.0
2019-07-12,18.0,9.4,7.55,5.1,0.065,52.0,16.0
2019-07-13,21.0,8.3,15.08,7.5,0.066,52.0,16.0
2019-07-14,21.5,3.4,18.37,10.4,0.072,52.0,16.0
2019-07-15,21.7,0.1,23.69,10.3,0.075,52.0,16.0
2019-07-16,19.7,0.1,11.92,16.5,0.077,52.0,16.0
2019-07-17,21.5,0.1,18.54,12.9,0.08,52.0,16.0
2019-07-18,24.7,0.0,21.14,6.2,0.078,52.0,16.0
2019-07-19,25.4,0.1,16.91,9.4,0.076,52.0,16.0
2019-07-20,28.6,0.0,24.46,5.6,0.074,52.0,16.0
2019-07-21,26.3,1.8,19.91,11.9,0.079,52.0,16.0
2019-07-22,25.8,0.1,17.05,8.6,0.081,52.0,16.0
2019-07-23,26.6,1.0,15.56,10.6,0.082,52.0,16.0
2019-07-24,29.7,0.0,26.0,6.6,0.083,52.0,16.0
2019-07-25,31.9,0.0,25.85,7.3,0.086,52.0,16.0
2019-07-26,29.1,0.0,25.21,14.3,0.085,52.0,16.0
2019-07-27,27.1,0.6,21.43,15.5,0.088,52.0,16.0
2019-07-28,31.3,0.0,22.53,12.1,0.086,52.0,16.0
2019-07-29,34.2,2.5,22.63,8.4,0.083,52.0,16.0
2019-07-30,27.5,4.0,19.23,11.8,0.077,52.0,16.0
2019-07-31,23.4,8.1,13.38,7.7,0.073,52.0,16.0
2019-08-01,23.5,1.0,20.27,9.3,0.07,52.0,16.0
2019-08-02,23.1,0.0,21.79,6.7,0.069,52.0,16.0
2019-08-03,24.2,0.2,18.58,9.2,0.074,52.0,16.0
2019-08-04,24.5,0.2,22.0,9.2,0.067,52.0,16.0
2019-08-05,25.7,0.0,18.53,5.3,0.06,52.0,16.0
2019-08-06,28.2,1.0,21.0,10.4,0.061,52.0,16.0
2019-08-07,27.7,6.9,18.38,10.1,0.059,52.0,16.0
2019-08-08,25.2,0.3,20.97,12.7,0.057,52.0,16.0
2019-08-09,27.3,0.0,19.94,8.3,0.058,52.0,16.0
2019-08-10,26.7,0.4,13.15,14.8,0.058,52.0,16.0
2019-08-11,27.8,0.0,22.14,12.5,0.062,52.0,16.0
2019-08-12,24.2,2.9,10.7,9.9,0.063,52.0,16.0
2019-08-13,23.2,0.0,18.78,13.5,0.064,52.0,16.0
2019-08-14,21.3,0.0,20.58,10.0,0.06,52.0,16.0
2019-08-15,25.1,1.0,20.08,10.0,0.07,52.0,16.0
2019-08-16,23.5,0.9,18.0,10.8,0.07,52.0,16.0
2019-08-17,25.8,0.0,14.67,11.3,0.069,52.0,16.0
2019-08-18,28.5,1.6,10.71,12.0,0.07,52.0,16.0
2019-08-19,20.7,6.0,7.28,7.2,0.054,52.0,16.0
2019-08-20,25.4,8.5,14.16,7.4,0.038,52.0,16.0
2019-08-21,22.1,6.9,14.64,8.0,0.029,52.0,16.0
2019-08-22,23.6,0.0,19.53,7.9,0.029,52.0,16.0
2019-08-23,25.5,0.0,21.42,6.8,0.031,52.0,16.0
2019-08-24,27.1,0.0,17.11,11.8,0.033,52.0,16.0
2019-08-25,28.2,0.0,20.48,12.5,0.03,52.0,16.0
2019-08-26,30.6,0.2,18.99,8.3,0.034,52.0,16.0
2019-08-27,30.6,0.0,18.35,11.2,0.041,52.0,16.0
2019-08-28,31.8,0.0,16.43,8.0,0.045,52.0,16.0
2019-08-29,30.9,0.0,17.09,7.3,0.033,52.0,16.0
2019-08-30,30.1,2.6,16.83,6.2,0.027,52.0,16.0
2019-08-31,30.5,0.0,17.38,12.3,0.013,52.0,16.0
2019-09-01,32.3,3.7,17.17,12.3,0.021,52.0,16.0
2019-09-02,20.6,3.8,7.42,11.8,0.024,52.0,16.0
2019-09-03,22.0,0.0,13.24,9.9,0.037,52.0,16.0
2019-09-04,25.2,0.0,17.39,8.8,0.041,52.0,16.0
2019-09-05,22.2,0.0,13.02,13.4,0.04,52.0,16.0
2019-09-06,19.7,0.0,19.14,8.0,0.042,52.0,16.0
2019-09-07,14.4,5.3,3.44,6.9,0.047,52.0,16.0
2019-09-08,18.6,0.0,12.16,6.5,0.05,52.0,16.0
2019-09-09,18.6,15.1,6.33,11.2,0.05,52.0,16.0
2019-09-10,19.1,6.1,13.49,19.8,0.051,52.0,16.0
2019-09-11,21.2,0.0,15.75,7.2,0.068,52.0,16.0
2019-09-12,20.6,0.0,9.23,11.6,0.077,52.0,16.0
2019-09-13,22.9,1.4,10.11,14.9,0.086,52.0,16.0
2019-09-14,18.6,0.0,16.02,7.6,0.085,52.0,16.0
2019-09-15,22.9,0.0,15.76,15.4,0.087,52.0,16.0
2019-09-16,16.6,0.3,4.9,15.3,0.089,52.0,16.0
2019-09-17,15.8,2.3,8.81,22.8,0.094,52.0,16.0
2019-09-18,15.0,0.2,14.16,20.9,0.102,52.0,16.0
2019-09-19,14.9,1.8,13.29,13.5,0.103,52.0,16.0
2019-09-20,16.0,0.0,11.95,10.8,0.099,52.0,16.0
2019-09-21,19.1,0.0,15.38,8.8,0.101,52.0,16.0
2019-09-22,22.8,0.0,15.8,9.5,0.101,52.0,16.0
2019-09-23,22.3,0.0,14.7,12.5,0.096,52.0,16.0
2019-09-24,20.4,0.7,11.73,8.8,0.104,52.0,16.0
2019-09-25,16.6,6.5,4.89,7.9,0.116,52.0,16.0
2019-09-26,18.7,4.1,9.49,9.2,0.119,52.0,16.0
2019-09-27,18.7,7.2,3.63,10.8,0.129,52.0,16.0
2019-09-28,19.2,1.2,11.61,14.7,0.136,52.0,16.0
2019-09-29,18.0,1.1,5.32,18.3,0.148,52.0,16.0
2019-09-30,17.0,6.3,3.86,29.8,0.147,52.0,16.0
2019-10-01,18.9,2.9,4.25,16.4,0.152,52.0,16.0
2019-10-02,15.8,3.2,4.6,14.6,0.153,52.0,16.0
2019-10-03,11.1,2.9,6.24,14.0,0.153,52.0,16.0
2019-10-04,12.7,3.1,8.11,6.9,0.157,52.0,16.0
2019-10-05,10.4,7.4,4.19,14.5,0.16,52.0,16.0
2019-10-06,10.4,0.0,11.66,7.3,0.163,52.0,16.0
2019-10-07,10.6,0.0,10.21,4.9,0.166,52.0,16.0
2019-10-08,11.3,4.9,1.79,16.0,0.174,52.0,16.0
2019-10-09,16.2,3.7,9.01,14.9,0.177,52.0,16.0
2019-10-10,14.0,2.4,9.39,18.8,0.18,52.0,16.0
2019-10-11,16.6,0.0,8.73,20.1,0.18,52.0,16.0
2019-10-12,21.0,0.0,11.04,17.7,0.182,52.0,16.0
2019-10-13,22.9,0.0,10.44,14.9,0.182,52.0,16.0
2019-10-14,23.4,0.0,10.4,10.7,0.18,52.0,16.0
2019-10-15,21.5,0.0,9.55,9.8,0.179,52.0,16.0
2019-10-16,15.8,2.5,2.53,17.2,0.178,52.0,16.0
2019-10-17,18.6,0.2,7.74,11.9,0.178,52.0,16.0
2019-10-18,20.0,0.0,7.4,10.6,0.177,52.0,16.0
2019-10-19,17.6,0.3,5.08,8.4,0.174,52.0,16.0
2019-10-20,20.6,0.0,8.9,8.1,0.174,52.0,16.0
2019-10-21,20.1,0.0,7.51,4.9,0.172,52.0,16.0
2019-10-22,18.7,0.0,7.57,6.0,0.171,52.0,16.0
2019-10-23,15.6,0.0,6.4,9.6,0.171,52.0,16.0
2019-10-24,18.3,0.0,7.11,7.9,0.172,52.0,16.0
2019-10-25,19.6,0.0,7.67,11.5,0.173,52.0,16.0
2019-10-26,19.7,0.0,8.1,15.5,0.172,52.0,16.0
2019-10-27,17.8,2.5,3.03,17.4,0.172,52.0,16.0
2019-10-28,11.2,0.2,5.44,14.8,0.175,52.0,16.0
2019-10-29,9.5,0.1,5.84,9.8,0.179,52.0,16.0
2019-10-30,7.4,0.0,6.73,5.1,0.183,52.0,16.0
2019-10-31,6.4,0.0,7.93,5.7,0.189,52.0,16.0
2019-11-01,6.8,0.6,7.66,12.6,0.19,52.0,16.0
2019-11-02,13.4,1.1,3.22,15.7,0.191,52.0,16.0
2019-11-03,13.4,1.1,4.3,7.8,0.191,52.0,16.0
2019-11-04,12.8,4.1,3.17,12.2,0.193,52.0,16.0
2019-11-05,12.1,0.1,4.71,13.7,0.194,52.0,16.0
2019-11-06,11.0,0.2,4.8,14.3,0.195,52.0,16.0
2019-11-07,12.0,0.0,6.03,8.3,0.196,52.0,16.0
2019-11-08,10.9,0.2,5.34,11.1,0.197,52.0,16.0
2019-11-09,8.7,6.2,1.23,10.7,0.198,52.0,16.0
2019-11-10,8.6,0.0,6.11,5.2,0.199,52.0,16.0
2019-11-11,7.9,0.0,6.31,8.9,0.2,52.0,16.0
2019-11-12,6.7,8.1,2.03,6.3,0.201,52.0,16.0
2019-11-13,4.5,6.0,0.9,5.6,0.202,52.0,16.0
2019-11-14,7.6,0.0,5.93,12.4,0.207,52.0,16.0
2019-11-15,11.7,0.0,4.75,21.8,0.209,52.0,16.0
2019-11-16,14.7,0.3,3.99,13.9,0.208,52.0,16.0
2019-11-17,14.1,0.3,4.26,14.7,0.209,52.0,16.0
2019-11-18,13.9,5.0,2.77,16.2,0.211,52.0,16.0
2019-11-19,9.0,0.0,4.91,10.5,0.212,52.0,16.0
2019-11-20,11.0,0.0,4.0,7.3,0.212,52.0,16.0
2019-11-21,9.6,7.4,1.39,12.9,0.213,52.0,16.0
2019-11-22,12.7,0.2,4.15,16.0,0.214,52.0,16.0
2019-11-23,10.8,0.0,4.27,20.8,0.216,52.0,16.0
2019-11-24,10.3,0.0,3.77,13.3,0.219,52.0,16.0
2019-11-25,8.5,0.0,2.3,8.1,0.224,52.0,16.0
2019-11-26,7.8,0.0,2.21,8.2,0.226,52.0,16.0
2019-11-27,9.9,1.8,3.2,11.3,0.227,52.0,16.0
2019-11-28,12.0,0.5,4.24,20.4,0.225,52.0,16.0
2019-11-29,9.3,0.9,3.85,23.7,0.225,52.0,16.0
2019-11-30,4.6,0.5,4.34,14.2,0.226,52.0,16.0
2019-12-01,4.3,0.1,1.67,7.3,0.226,52.0,16.0
2019-12-02,3.6,1.2,1.31,15.9,0.225,52.0,16.0
2019-12-03,4.2,0.4,3.32,10.6,0.225,52.0,16.0
2019-12-04,6.4,0.0,2.28,12.7,0.226,52.0,16.0
2019-12-05,3.5,0.0,3.94,12.1,0.226,52.0,16.0
2019-12-06,5.4,0.0,3.55,20.0,0.226,52.0,16.0
2019-12-07,9.0,4.5,1.62,24.6,0.226,52.0,16.0
2019-12-08,9.6,0.4,2.13,21.8,0.225,52.0,16.0
2019-12-09,9.1,0.5,3.65,17.2,0.226,52.0,16.0
2019-12-10,5.9,0.3,3.66,15.4,0.227,52.0,16.0
2019-12-11,2.4,0.0,3.75,10.9,0.227,52.0,16.0
2019-12-12,2.5,0.3,1.16,8.9,0.227,52.0,16.0
2019-12-13,4.2,0.0,3.19,14.4,0.227,52.0,16.0
2019-12-14,6.6,4.8,1.83,20.1,0.226,52.0,16.0
2019-12-15,9.1,0.3,1.59,20.3,0.227,52.0,16.0
2019-12-16,8.1,0.0,1.5,10.6,0.226,52.0,16.0
2019-12-17,10.0,0.0,2.9,8.9,0.227,52.0,16.0
2019-12-18,11.7,0.0,1.92,10.9,0.226,52.0,16.0
2019-12-19,8.6,0.0,2.7,12.7,0.225,52.0,16.0
2019-12-20,12.1,0.0,3.24,14.5,0.224,52.0,16.0
2019-12-21,9.3,5.6,2.61,10.3,0.224,52.0,16.0
2019-12-22,5.1,0.1,1.42,3.4,0.224,52.0,16.0
2019-12-23,7.2,0.8,0.82,12.8,0.225,52.0,16.0
2019-12-24,7.2,0.5,1.72,13.1,0.225,52.0,16.0
2019-12-25,6.0,3.1,0.59,12.2,0.225,52.0,16.0
2019-12-26,5.3,0.8,1.5,13.6,0.226,52.0,16.0
2019-12-27,4.2,0.6,1.58,12.5,0.226,52.0,16.0
2019-12-28,2.4,0.3,1.82,14.4,0.228,52.0,16.0
2019-12-29,1.9,0.0,2.77,8.1,0.23,52.0,16.0
2019-12-30,8.0,0.0,1.69,18.7,0.231,52.0,16.0
2019-12-31,7.1,0.5,2.26,21.5,0.232,52.0,16.0
2020-01-01,3.5,0.0,1.56,13.1,0.231,52.0,16.0
2020-01-02,6.3,0.0,4.06,11.2,0.231,52.0,16.0
2020-01-03,5.7,1.7,2.36,18.4,0.23,52.0,16.0
2020-01-04,6.5,3.8,1.05,25.1,0.23,52.0,16.0
2020-01-05,3.4,0.0,4.0,14.7,0.23,52.0,16.0
2020-01-06,4.3,0.4,1.7,12.4,0.23,52.0,16.0
2020-01-07,4.1,0.0,3.29,11.3,0.23,52.0,16.0
2020-01-08,6.9,1.5,1.01,17.6,0.23,52.0,16.0
2020-01-09,8.4,5.1,1.03,13.3,0.23,52.0,16.0
2020-01-10,9.8,3.0,1.39,18.7,0.23,52.0,16.0
2020-01-11,6.5,0.5,0.77,15.5,0.231,52.0,16.0
2020-01-12,5.5,0.0,3.74,18.0,0.233,52.0,16.0
2020-01-13,7.4,0.0,2.22,15.4,0.233,52.0,16.0
2020-01-14,10.0,0.0,3.09,17.2,0.234,52.0,16.0
2020-01-15,9.2,0.0,1.83,17.6,0.234,52.0,16.0
2020-01-16,9.4,0.0,4.76,12.3,0.233,52.0,16.0
2020-01-17,7.5,0.0,4.73,15.0,0.233,52.0,16.0
2020-01-18,6.8,0.0,2.51,13.6,0.232,52.0,16.0
2020-01-19,4.8,0.2,1.4,8.7,0.232,52.0,16.0
2020-01-20,5.0,0.0,3.29,9.6,0.232,52.0,16.0
