Region,Date,Wind_Shortwave_Radiation_Sum,Wind_Temperature_2M_Max,Wind_Wind_Gusts_10M_Max,Wind_Precipitation_Sum,Wind_Apparent_Temperature_Min,Wind_Wind_Speed_100M,Wind_Wind_Speed_100M_Cubed,Wind_Snow_Depth,Solar_Shortwave_Radiation_Sum,Solar_Temperature_2M_Max,Solar_Wind_Gusts_10M_Max,Solar_Precipitation_Sum,Solar_Apparent_Temperature_Min,Solar_Wind_Speed_100M,Solar_Wind_Speed_100M_Cubed,Solar_Snow_Depth,Hydro_Shortwave_Radiation_Sum,Hydro_Temperature_2M_Max,Hydro_Wind_Gusts_10M_Max,Hydro_Precipitation_Sum,Hydro_Apparent_Temperature_Min,Hydro_Wind_Speed_100M,Hydro_Wind_Speed_100M_Cubed,Hydro_Snow_Depth,Bioenergy_Shortwave_Radiation_Sum,Bioenergy_Temperature_2M_Max,Bioenergy_Wind_Gusts_10M_Max,Bioenergy_Precipitation_Sum,Bioenergy_Apparent_Temperature_Min,Bioenergy_Wind_Speed_100M,Bioenergy_Wind_Speed_100M_Cubed,Bioenergy_Snow_Depth
Southern Europe,2025-09-22,18.92,21.43,38.13,0.66,9.63,18.69,11912.2,0.0,19.88,23.65,35.19,0.94,10.34,17.71,10228.19,0.0,15.98,19.74,36.73,7.86,8.7,13.58,5656.49,0.0,16.56,20.65,41.01,7.11,11.36,21.0,26368.92,0.0
Southern Europe,2025-09-23,17.95,21.42,38.87,0.85,9.72,18.07,11935.49,0.0,19.05,23.92,34.83,1.71,10.55,16.93,9157.62,0.0,16.3,19.75,33.54,5.44,8.03,13.27,5276.68,0.0,16.45,20.81,39.45,4.73,11.01,18.08,12711.36,0.0
Southern Europe,2025-09-24,16.58,21.16,36.2,1.48,9.36,17.22,10435.82,0.0,17.92,23.88,33.83,0.98,10.57,15.95,8418.2,0.0,14.82,19.07,33.92,4.52,7.36,12.91,5452.03,0.0,15.2,20.29,35.58,2.79,10.6,16.15,9037.7,0.0
Southern Europe,2025-09-25,18.5,22.11,32.79,0.23,9.51,15.39,8361.55,0.0,18.65,24.57,29.94,0.28,11.43,13.23,4744.52,0.0,16.84,19.4,28.13,1.38,7.05,10.02,2379.76,0.0,17.34,20.4,31.94,0.8,10.01,13.71,5806.67,0.0
Southern Europe,2025-09-26,18.31,22.81,32.04,0.17,9.75,13.04,6153.36,0.0,18.15,25.19,30.42,0.34,11.86,12.05,3809.38,0.0,14.44,19.28,30.75,2.09,7.63,9.73,2069.24,0.0,16.3,20.34,27.81,1.13,10.63,10.22,3320.63,0.0
Southern Europe,2025-09-27,15.1,23.1,37.0,2.37,9.98,15.35,9894.64,0.0,15.95,25.14,35.67,1.02,12.01,14.18,6551.34,0.0,12.2,18.78,35.66,4.51,7.17,11.86,4742.63,0.0,12.8,20.79,40.32,4.37,10.62,16.98,25497.37,0.0
Southern Europe,2025-09-28,13.06,21.74,43.5,5.43,12.67,19.38,16647.53,0.0,10.68,21.58,41.6,6.95,14.22,19.55,15543.6,0.0,12.19,18.36,39.08,7.8,8.3,16.18,10727.88,0.0,14.5,20.21,46.77,3.86,11.52,24.96,51929.24,0.0
Southern Europe,2025-09-29,13.64,20.06,37.32,2.19,11.6,19.15,12234.2,0.0,13.62,22.04,32.84,2.84,13.7,15.13,6846.52,0.0,15.67,18.63,33.3,1.1,7.61,13.93,6088.0,0.0,15.36,20.25,35.54,0.87,11.51,18.12,13833.46,0.0
Southern Europe,2025-09-30,15.76,21.62,30.25,0.54,10.82,14.28,6919.34,0.0,15.61,23.34,28.65,1.71,13.16,13.37,4745.13,0.0,14.99,18.53,27.92,0.9,7.21,10.83,2987.38,0.0,16.09,20.66,30.37,0.61,11.4,14.76,7361.22,0.0
Southern Europe,2025-10-01,16.24,22.33,31.73,2.38,10.7,14.24,7109.68,0.0,16.53,24.36,28.0,1.03,13.11,12.48,4369.04,0.0,14.73,18.6,29.15,1.76,7.59,10.29,3184.63,0.0,15.54,20.73,34.84,1.75,11.42,14.67,8095.73,0.0
Southern Europe,2025-10-02,15.87,21.82,35.95,3.08,9.64,16.07,11336.65,0.0,15.98,24.36,30.84,3.42,12.29,13.61,7220.48,0.0,14.49,17.54,34.56,3.63,5.42,13.6,8277.71,0.0,16.4,19.96,35.95,0.76,9.88,16.48,10649.25,0.0
Southern Europe,2025-10-03,15.04,21.49,36.28,1.26,9.55,16.35,13358.41,0.0,16.52,24.61,31.45,1.49,11.94,13.79,7206.3,0.0,14.68,17.32,34.65,2.22,4.75,12.98,7997.63,0.0,14.88,19.62,35.55,0.68,9.42,15.29,8703.71,0.0
Southern Europe,2025-10-04,15.2,22.07,37.51,0.54,9.73,16.99,9356.5,0.0,17.18,25.24,32.93,0.11,11.59,14.79,6410.94,0.0,13.83,18.11,34.79,1.05,5.44,12.15,3991.5,0.0,13.57,19.69,35.05,0.82,9.5,16.05,9272.04,0.0
Southern Europe,2025-10-05,14.86,20.08,42.54,2.21,8.85,21.92,17577.55,0.0,16.64,24.1,34.97,1.28,11.64,17.53,12023.3,0.0,14.13,17.11,44.22,6.06,5.07,17.57,10772.46,0.0,13.75,18.87,46.35,5.52,8.61,21.81,19253.2,0.0
Southern Europe,2025-10-06,15.63,21.35,39.25,1.68,7.89,18.52,17591.7,0.0,14.95,24.14,34.23,1.49,11.74,16.5,10537.68,0.0,14.81,18.11,36.15,1.54,3.75,14.7,7482.7,0.0,16.16,20.62,36.69,0.62,8.21,16.69,11052.24,0.0
Southern Europe,2025-10-07,15.55,21.91,33.45,0.93,9.66,14.86,11985.77,0.0,16.05,24.57,29.1,0.71,12.14,12.74,6770.87,0.0,14.51,19.24,33.27,0.82,6.41,12.07,5201.9,0.0,15.08,21.06,31.24,0.25,10.49,12.52,4583.55,0.0
Southern Europe,2025-10-08,14.44,21.67,37.52,0.3,10.27,16.25,10214.67,0.0,14.69,23.34,31.89,0.19,12.65,14.48,6927.02,0.0,13.99,19.0,31.6,0.31,7.57,11.53,4959.4,0.0,14.5,20.08,35.68,0.36,10.97,15.49,8119.32,0.0
Southern Europe,2025-10-09,14.64,20.22,35.32,0.63,10.16,17.64,12441.63,0.0,15.1,22.59,31.99,1.77,11.92,13.46,5655.26,0.0,13.95,18.61,30.14,0.97,7.55,11.26,3577.83,0.0,14.45,19.75,33.84,0.37,10.61,16.18,10464.45,0.0
Southern Europe,2025-10-10,13.88,20.25,35.75,1.22,9.49,18.05,14149.59,0.0,14.01,22.69,32.93,1.75,11.97,16.53,8476.16,0.0,14.37,19.15,32.28,0.81,6.89,13.3,5839.46,0.0,14.73,20.61,34.6,0.15,10.72,17.54,14834.56,0.0
Southern Europe,2025-10-11,13.79,20.98,37.19,0.6,9.68,17.91,10774.35,0.0,14.28,22.92,36.3,0.57,12.02,18.44,10336.85,0.0,13.96,19.46,32.79,0.38,7.43,13.39,5392.12,0.0,14.68,21.66,34.78,0.38,10.95,17.12,11449.3,0.0
Southern Europe,2025-10-12,13.5,21.14,34.15,0.38,10.43,16.27,9344.15,0.0,14.03,23.1,33.17,0.45,12.19,16.12,7730.85,0.0,13.65,19.32,30.1,0.17,7.38,11.53,3516.95,0.0,13.69,21.43,30.59,0.21,11.42,14.88,7559.24,0.0
Southern Europe,2025-10-13,12.82,20.97,26.99,1.8,11.68,10.4,3113.85,0.0,13.74,23.1,27.36,1.66,13.36,10.95,3231.8,0.0,12.37,18.94,23.47,0.51,8.52,7.49,1193.93,0.0,13.4,20.9,25.31,0.55,12.72,10.98,3472.08,0.0
Southern Europe,2025-10-14,13.6,21.58,25.49,0.64,11.15,9.64,2612.89,0.0,14.6,23.8,23.5,0.44,12.63,9.56,1797.75,0.0,12.51,18.93,22.05,0.49,7.78,7.16,787.33,0.0,13.52,20.67,25.63,0.39,11.83,10.79,3047.58,0.0
Southern Europe,2025-10-15,13.11,21.29,27.34,2.16,10.82,11.13,5305.93,0.0,14.03,23.77,24.83,0.54,12.45,10.09,2806.23,0.0,12.81,18.84,26.2,0.91,7.6,8.86,1814.07,0.0,12.19,20.15,27.81,1.97,11.62,11.64,4372.0,0.0
Southern Europe,2025-10-16,11.95,20.54,29.3,2.18,11.05,12.68,6966.58,0.0,12.48,22.93,26.24,0.99,12.92,11.84,4338.74,0.0,11.21,17.96,27.03,1.44,7.91,9.46,2656.82,0.0,11.53,19.52,29.99,1.49,11.62,13.59,5818.76,0.0
Southern Europe,2025-10-17,12.4,20.63,29.24,2.72,10.68,12.49,7147.24,0.0,13.19,22.71,28.33,1.78,12.27,12.11,4600.17,0.0,11.46,17.81,26.16,1.91,7.4,9.21,2348.59,0.0,12.54,19.65,28.7,1.46,11.09,12.02,3973.81,0.0
Southern Europe,2025-10-18,13.03,21.31,28.69,0.6,10.26,12.32,5904.58,0.0,14.23,23.38,24.49,0.34,11.43,11.72,3760.22,0.0,12.36,18.46,28.52,0.6,6.74,10.11,2473.26,0.0,12.95,20.4,27.48,0.38,10.49,12.17,3534.43,0.0
Southern Europe,2025-10-19,10.45,19.7,39.06,4.07,10.63,19.64,16306.48,0.0,12.92,22.52,33.88,0.9,11.7,15.91,8069.54,0.0,9.63,16.27,36.69,4.15,7.38,14.53,7866.35,0.0,9.72,18.86,38.26,3.23,10.73,19.36,18417.89,0.0
Southern Europe,2025-10-20,10.41,18.98,40.77,2.45,10.43,20.63,18259.46,0.0,11.29,20.97,37.35,1.37,13.11,19.2,12757.94,0.0,8.3,14.96,35.13,3.74,6.57,14.94,8610.5,0.0,9.42,17.64,37.47,3.17,11.1,18.43,17369.89,0.0
Southern Europe,2025-10-21,9.91,19.84,45.36,4.43,11.36,23.51,23139.61,0.0,9.71,21.53,41.45,2.6,13.16,21.08,15694.45,0.0,8.13,16.32,41.84,6.26,8.29,18.13,13485.34,0.0,9.04,18.47,43.05,5.51,12.13,22.25,24258.0,0.0
Southern Europe,2025-10-22,10.16,20.42,50.6,3.51,12.68,26.87,37285.03,0.0,10.42,22.26,43.56,1.13,14.41,23.61,21391.44,0.0,8.33,16.95,45.47,4.45,9.34,20.26,22069.03,0.0,8.78,19.35,44.63,4.01,12.91,23.87,35533.31,0.0
Southern Europe,2025-10-23,10.95,19.93,62.86,4.09,10.72,28.84,44323.96,0.0,11.67,22.86,49.0,1.95,14.13,25.84,33008.2,0.0,7.84,16.14,62.43,10.73,7.46,21.92,27194.9,0.0,8.81,18.97,59.81,7.54,11.19,24.36,35773.76,0.0
Southern Europe,2025-10-24,11.23,19.21,41.7,1.92,9.06,19.44,14825.36,0.0,11.33,22.68,39.19,1.6,13.06,18.86,11629.48,0.0,10.19,15.92,48.15,3.38,5.51,15.79,10391.24,0.0,10.83,18.46,44.64,1.19,9.77,20.12,14978.15,0.0
Southern Europe,2025-10-25,8.97,18.51,35.48,4.1,10.34,16.86,8707.16,0.0,10.88,21.97,33.74,2.31,13.26,15.49,6728.48,0.0,8.29,14.8,36.32,4.58,5.65,13.18,5051.06,0.01,8.81,17.68,38.54,3.82,9.69,17.73,12024.55,0.0
Southern Europe,2025-10-26,10.66,17.43,40.38,2.47,8.05,20.71,15144.39,0.0,10.25,19.57,35.37,3.33,11.09,16.95,9694.74,0.0,10.47,14.65,40.04,3.55,3.98,16.03,7642.1,0.01,10.77,17.34,43.0,4.04,8.79,20.49,14347.42,0.0
Southern Europe,2025-10-27,12.52,17.98,33.93,0.83,5.97,15.93,10984.93,0.0,12.16,19.8,30.78,1.54,8.36,14.82,8356.0,0.0,11.12,14.75,36.27,1.81,2.06,12.98,5548.78,0.01,11.58,17.11,36.73,1.21,7.25,16.16,8268.41,0.0
Southern Europe,2025-10-28,11.5,18.94,33.35,2.59,6.28,14.84,8764.21,0.0,11.42,20.84,33.88,3.58,8.21,14.76,7045.63,0.0,10.82,16.09,36.42,2.64,2.7,12.0,3779.22,0.01,9.91,18.53,39.76,4.45,7.97,16.38,10768.56,0.0
Southern Europe,2025-10-29,8.87,17.91,37.97,6.44,9.04,18.07,11575.72,0.0,7.85,18.65,36.0,13.66,11.23,16.53,10215.84,0.0,8.59,14.87,33.27,5.61,5.4,12.69,4985.65,0.01,8.04,16.7,38.35,7.78,10.05,16.49,10575.07,0.0
Southern Europe,2025-10-30,9.91,18.21,39.17,1.17,9.08,18.26,14712.1,0.0,10.11,19.29,32.23,1.42,11.23,14.16,6560.02,0.0,7.81,15.06,39.79,5.33,6.14,14.86,9257.48,0.01,8.38,17.55,41.47,4.48,10.43,18.56,17742.88,0.0
Southern Europe,2025-10-31,7.95,18.19,39.94,8.18,9.77,20.58,20605.96,0.0,8.82,19.37,34.29,2.19,11.24,17.21,11067.34,0.0,6.0,15.42,37.56,13.55,7.33,17.1,15567.76,0.01,6.38,18.12,43.07,11.19,11.38,23.9,39042.64,0.0
Southern Europe,2025-11-01,8.54,17.9,36.9,4.35,9.96,17.61,12213.09,0.0,8.74,19.3,32.2,2.43,11.38,16.21,8480.91,0.0,7.66,15.68,35.86,7.75,7.39,13.2,6232.05,0.01,8.67,17.97,40.57,5.77,10.74,16.91,15875.66,0.0
Southern Europe,2025-11-02,10.59,17.42,34.4,0.48,8.35,17.29,10303.11,0.0,11.39,19.13,29.35,0.91,9.63,14.81,6529.0,0.0,8.25,14.54,34.44,5.07,5.27,12.43,5255.93,0.01,9.08,17.19,33.41,3.17,9.7,14.62,8397.48,0.0
Southern Europe,2025-11-03,11.42,18.29,30.46,1.76,6.43,14.42,7186.36,0.0,12.24,19.66,27.3,0.82,7.13,13.66,5384.58,0.0,10.57,15.5,36.04,2.72,2.78,13.25,4993.97,0.01,11.01,17.8,33.9,1.51,7.44,15.11,6245.49,0.0
Southern Europe,2025-11-04,10.3,18.08,39.4,1.2,6.93,20.84,22739.24,0.0,10.99,19.86,30.47,0.87,8.16,16.08,8826.74,0.0,9.1,14.9,37.86,0.98,3.07,16.22,11631.62,0.01,9.63,17.97,40.82,0.67,7.12,21.04,23949.16,0.0
Southern Europe,2025-11-05,8.07,17.61,51.73,8.14,7.35,26.93,38565.8,0.0,7.72,18.9,47.17,9.14,9.02,24.89,28730.7,0.0,7.79,14.94,45.45,10.87,2.6,19.65,24401.24,0.01,8.75,17.76,51.9,9.02,6.39,26.17,49604.44,0.0
Southern Europe,2025-11-06,9.0,14.72,47.88,4.47,5.6,23.97,27266.57,0.0,9.66,15.89,41.64,2.2,6.89,21.58,16965.58,0.0,8.97,12.91,36.28,3.8,2.1,15.93,11608.49,0.01,9.27,15.55,40.7,5.37,5.63,19.88,23431.27,0.0
Southern Europe,2025-11-07,7.52,15.01,36.28,4.88,5.48,18.22,12751.01,0.0,7.59,16.2,33.08,3.38,6.76,16.85,8964.5,0.0,6.99,12.53,33.15,6.04,2.68,14.36,7658.81,0.01,7.75,15.45,35.77,5.74,6.62,17.87,16432.08,0.0
Southern Europe,2025-11-08,9.13,14.84,41.38,3.92,6.07,20.1,15867.6,0.0,10.28,16.34,37.45,3.04,7.18,19.34,13099.21,0.0,8.61,11.96,31.19,3.82,2.26,12.18,6256.49,0.01,9.42,14.88,33.73,3.12,6.62,14.71,7547.56,0.0
Southern Europe,2025-11-09,9.91,15.64,31.58,2.66,4.91,14.83,8330.77,0.0,10.67,16.77,24.77,2.14,5.02,12.29,4762.29,0.0,9.28,12.61,25.94,2.42,1.19,9.65,2832.91,0.01,9.32,15.14,30.76,1.89,5.66,13.81,6645.07,0.0
Southern Europe,2025-11-10,8.72,15.5,32.89,3.98,5.57,16.69,9266.69,0.0,9.71,16.77,25.47,2.59,5.42,11.17,3765.69,0.0,7.43,12.72,28.73,3.67,2.4,11.83,3775.5,0.01,9.31,15.63,32.58,1.38,6.18,14.99,8169.71,0.0
Southern Europe,2025-11-11,9.77,16.82,39.83,1.08,6.05,20.09,22887.1,0.0,10.82,18.49,29.35,0.25,6.26,15.19,7457.84,0.0,8.64,13.87,37.09,1.01,2.89,15.5,13015.28,0.01,9.38,16.67,39.39,0.59,6.22,21.02,30224.14,0.0
Southern Europe,2025-11-12,9.56,18.06,46.97,3.88,6.3,24.72,33036.21,0.0,10.5,19.86,41.82,1.34,7.46,22.76,24086.18,0.0,8.34,14.32,40.34,4.0,2.47,17.63,19583.13,0.01,7.92,17.09,44.27,5.47,6.4,23.51,39088.16,0.0
Southern Europe,2025-11-13,7.22,17.33,47.95,9.08,7.52,25.54,38315.78,0.0,5.86,17.62,47.44,12.92,8.54,26.82,43683.43,0.0,6.74,14.05,41.46,13.05,3.66,18.9,23750.53,0.01,6.46,16.43,48.02,15.19,7.52,25.61,50991.52,0.0
Southern Europe,2025-11-14,7.77,15.96,48.78,7.61,6.54,25.35,34094.15,0.0,7.25,16.29,48.08,12.19,8.09,25.04,30652.79,0.0,6.96,13.15,43.68,7.31,3.28,18.61,19743.34,0.01,6.79,15.71,49.25,14.91,6.79,25.62,44192.26,0.01
Southern Europe,2025-11-15,6.98,15.61,45.2,7.28,6.19,24.08,28530.47,0.0,5.77,16.26,48.07,12.74,7.9,23.0,24753.08,0.0,5.49,12.44,36.87,8.76,3.72,16.79,12771.22,0.01,6.39,15.64,46.49,10.91,7.47,23.9,32541.54,0.01
Southern Europe,2025-11-16,8.01,15.3,44.32,3.47,6.64,20.77,15700.68,0.0,8.38,16.1,39.72,3.21,8.07,19.05,11644.63,0.0,5.85,12.4,38.48,9.33,4.33,16.34,9604.77,0.01,6.59,15.46,41.47,9.91,8.04,19.62,16928.46,0.0
Southern Europe,2025-11-17,8.18,15.48,41.19,2.27,6.86,19.68,15436.28,0.0,8.27,15.74,33.39,3.69,7.54,16.06,9080.26,0.0,6.73,12.86,44.09,6.23,3.46,16.18,11098.86,0.01,7.6,15.33,45.69,6.25,7.73,19.48,13336.86,0.0
Southern Europe,2025-11-18,8.3,13.7,38.25,2.71,4.43,19.4,15753.7,0.0,9.51,15.35,30.82,2.02,5.44,16.54,9629.77,0.0,7.39,10.64,36.85,4.23,0.65,14.2,6779.45,0.01,7.6,13.22,39.48,3.92,4.92,17.09,9972.19,0.0
Southern Europe,2025-11-19,7.94,12.5,34.31,1.45,2.93,15.23,7482.7,0.0,9.06,13.95,28.56,1.18,3.88,12.68,4871.32,0.0,7.32,9.0,29.82,2.08,-0.78,10.07,2798.6,0.02,7.89,12.11,34.2,2.24,3.15,15.71,10669.81,0.0
Southern Europe,2025-11-20,8.56,11.69,40.7,2.23,2.26,20.93,14194.45,0.0,9.78,13.25,33.53,1.62,2.56,18.05,10524.76,0.0,7.67,8.51,36.21,3.09,-1.38,14.59,6857.84,0.02,7.98,11.32,40.17,3.15,1.99,19.94,20508.4,0.01
Southern Europe,2025-11-21,7.89,9.89,44.06,3.5,0.43,22.78,18591.09,0.01,9.43,11.96,40.99,2.22,1.02,22.35,18193.96,0.0,6.39,6.47,40.41,5.49,-2.96,17.08,9443.84,0.03,7.54,9.68,42.14,4.04,0.62,21.25,17025.62,0.01
Southern Europe,2025-11-22,8.18,9.87,39.26,1.86,-1.08,20.74,16914.6,0.01,9.86,11.7,33.12,1.84,-0.61,18.75,13490.05,0.0,7.11,6.16,35.64,4.61,-5.44,15.95,9563.43,0.04,7.68,9.58,37.69,2.46,-1.15,17.12,11358.84,0.02
Southern Europe,2025-11-23,7.49,11.83,39.99,1.73,0.97,20.85,17783.4,0.01,9.21,13.32,30.32,1.06,0.81,15.85,8909.62,0.0,6.56,6.94,37.33,2.88,-4.47,15.71,9864.06,0.04,7.37,10.91,36.82,1.68,0.6,18.06,16689.43,0.01
Southern Europe,2025-11-24,5.2,13.1,54.05,7.52,2.84,28.64,38091.52,0.01,5.29,13.79,47.35,3.8,4.37,26.43,30700.24,0.0,3.82,8.68,48.67,9.91,-1.22,22.07,24815.59,0.04,4.01,12.02,51.84,10.34,3.03,26.66,36830.69,0.01
